timestamp,index,mem_used_MiB,mem_total_MiB,util_gpu,util_mem
2025-08-13 03:57:45,1, 7405, 81920, 100, 43
2025-08-13 03:57:46,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:46,1, 7407, 81920, 100, 46
2025-08-13 03:57:47,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:47,1, 7409, 81920, 100, 43
2025-08-13 03:57:48,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:48,1, 7411, 81920, 100, 47
2025-08-13 03:57:49,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:49,1, 7413, 81920, 100, 43
2025-08-13 03:57:50,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:50,1, 7415, 81920, 96, 46
2025-08-13 03:57:51,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:51,1, 7417, 81920, 97, 56
2025-08-13 03:57:52,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:52,1, 7419, 81920, 97, 48
2025-08-13 03:57:54,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:54,1, 7421, 81920, 97, 56
2025-08-13 03:57:55,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:55,1, 4219, 81920, 100, 46
2025-08-13 03:57:56,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:56,1, 5771, 81920, 36, 0
2025-08-13 03:57:57,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:57,1, 11089, 81920, 45, 25
2025-08-13 03:57:58,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:58,1, 14595, 81920, 100, 68
2025-08-13 03:57:59,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:59,1, 15959, 81920, 85, 50
2025-08-13 03:58:00,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:00,1, 15959, 81920, 100, 41
2025-08-13 03:58:01,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:01,1, 15959, 81920, 84, 54
2025-08-13 03:58:02,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:02,1, 15959, 81920, 55, 23
2025-08-13 03:58:04,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:04,1, 15959, 81920, 100, 53
2025-08-13 03:58:05,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:05,1, 15959, 81920, 66, 34
2025-08-13 03:58:06,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:06,1, 15959, 81920, 55, 26
2025-08-13 03:58:07,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:07,1, 15959, 81920, 100, 40
2025-08-13 03:58:08,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:08,1, 15959, 81920, 100, 54
2025-08-13 03:58:09,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:09,1, 15959, 81920, 100, 67
2025-08-13 03:58:10,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:10,1, 15959, 81920, 100, 44
2025-08-13 03:58:11,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:11,1, 15959, 81920, 93, 54
2025-08-13 03:58:12,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:12,1, 15959, 81920, 36, 9
2025-08-13 03:58:13,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:13,1, 15959, 81920, 100, 58
2025-08-13 03:58:14,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:14,1, 15959, 81920, 98, 68
2025-08-13 03:58:16,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:16,1, 15959, 81920, 100, 48
2025-08-13 03:58:17,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:17,1, 15959, 81920, 100, 48
2025-08-13 03:58:18,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:18,1, 15959, 81920, 65, 33
2025-08-13 03:58:19,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:19,1, 15959, 81920, 26, 13
2025-08-13 03:58:20,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:20,1, 15959, 81920, 100, 56
2025-08-13 03:58:21,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:21,1, 15959, 81920, 98, 68
2025-08-13 03:58:22,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:22,1, 15959, 81920, 86, 50
2025-08-13 03:58:23,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:23,1, 15959, 81920, 100, 48
2025-08-13 03:58:24,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:24,1, 15959, 81920, 100, 58
2025-08-13 03:58:25,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:25,1, 15959, 81920, 100, 45
2025-08-13 03:58:27,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:27,1, 15959, 81920, 100, 61
2025-08-13 03:58:28,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:28,1, 15959, 81920, 100, 65
2025-08-13 03:58:29,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:29,1, 15959, 81920, 100, 51
2025-08-13 03:58:30,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:30,1, 15959, 81920, 100, 68
2025-08-13 03:58:31,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:31,1, 15959, 81920, 86, 56
2025-08-13 03:58:32,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:32,1, 15959, 81920, 56, 24
2025-08-13 03:58:33,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:33,1, 15959, 81920, 100, 47
2025-08-13 03:58:34,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:34,1, 15959, 81920, 65, 33
2025-08-13 03:58:35,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:35,1, 15959, 81920, 82, 47
2025-08-13 03:58:36,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:36,1, 15959, 81920, 100, 43
2025-08-13 03:58:37,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:37,1, 15959, 81920, 91, 52
2025-08-13 03:58:38,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:38,1, 15959, 81920, 100, 70
2025-08-13 03:58:40,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:40,1, 15959, 81920, 100, 56
2025-08-13 03:58:41,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:41,1, 15959, 81920, 100, 48
2025-08-13 03:58:42,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:42,1, 15959, 81920, 74, 46
2025-08-13 03:58:43,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:43,1, 15959, 81920, 100, 64
2025-08-13 03:58:44,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:44,1, 15959, 81920, 100, 48
2025-08-13 03:58:45,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:45,1, 15959, 81920, 100, 68
2025-08-13 03:58:46,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:46,1, 15959, 81920, 100, 61
2025-08-13 03:58:47,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:47,1, 15959, 81920, 79, 44
2025-08-13 03:58:48,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:48,1, 15959, 81920, 89, 61
2025-08-13 03:58:49,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:49,1, 15959, 81920, 100, 68
2025-08-13 03:58:50,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:50,1, 15959, 81920, 100, 49
2025-08-13 03:58:52,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:52,1, 15959, 81920, 100, 63
2025-08-13 03:58:53,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:53,1, 15959, 81920, 100, 49
2025-08-13 03:58:54,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:54,1, 15959, 81920, 97, 63
2025-08-13 03:58:55,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:55,1, 15959, 81920, 56, 27
2025-08-13 03:58:56,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:56,1, 15959, 81920, 100, 41
2025-08-13 03:58:57,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:57,1, 15959, 81920, 97, 65
2025-08-13 03:58:58,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:58,1, 15959, 81920, 40, 14
2025-08-13 03:58:59,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:58:59,1, 15959, 81920, 100, 44
2025-08-13 03:59:00,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:00,1, 15959, 81920, 67, 32
2025-08-13 03:59:01,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:01,1, 15959, 81920, 80, 48
2025-08-13 03:59:02,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:02,1, 15959, 81920, 100, 47
2025-08-13 03:59:04,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:04,1, 15959, 81920, 85, 54
2025-08-13 03:59:05,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:05,1, 15959, 81920, 50, 19
2025-08-13 03:59:06,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:06,1, 15959, 81920, 100, 54
2025-08-13 03:59:07,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:07,1, 15959, 81920, 98, 69
2025-08-13 03:59:08,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:08,1, 15959, 81920, 68, 38
2025-08-13 03:59:09,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:09,1, 15959, 81920, 100, 55
2025-08-13 03:59:10,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:10,1, 15959, 81920, 65, 34
2025-08-13 03:59:11,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:11,1, 15959, 81920, 50, 21
2025-08-13 03:59:12,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:12,1, 15959, 81920, 100, 41
2025-08-13 03:59:13,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:13,1, 15959, 81920, 97, 58
2025-08-13 03:59:14,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:14,1, 15959, 81920, 43, 18
2025-08-13 03:59:16,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:16,1, 15959, 81920, 100, 57
2025-08-13 03:59:17,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:17,1, 15959, 81920, 70, 36
2025-08-13 03:59:18,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:18,1, 15959, 81920, 62, 34
2025-08-13 03:59:19,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:19,1, 15959, 81920, 100, 49
2025-08-13 03:59:20,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:20,1, 19597, 81920, 100, 45
2025-08-13 03:59:21,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:21,1, 19597, 81920, 96, 65
2025-08-13 03:59:22,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:22,1, 19597, 81920, 100, 48
2025-08-13 03:59:23,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:23,1, 19597, 81920, 96, 65
2025-08-13 03:59:24,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:24,1, 19597, 81920, 100, 64
2025-08-13 03:59:26,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:26,1, 19597, 81920, 100, 60
2025-08-13 03:59:27,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:27,1, 19597, 81920, 96, 64
2025-08-13 03:59:28,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:28,1, 19597, 81920, 100, 51
2025-08-13 03:59:29,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:29,1, 19597, 81920, 96, 63
2025-08-13 03:59:30,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:30,1, 19597, 81920, 100, 64
2025-08-13 03:59:31,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:31,1, 19597, 81920, 100, 44
2025-08-13 03:59:32,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:32,1, 19597, 81920, 96, 65
2025-08-13 03:59:33,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:33,1, 19597, 81920, 100, 53
2025-08-13 03:59:34,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:34,1, 19597, 81920, 100, 64
2025-08-13 03:59:35,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:35,1, 19597, 81920, 100, 67
2025-08-13 03:59:36,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:36,1, 19597, 81920, 100, 44
2025-08-13 03:59:38,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:38,1, 19597, 81920, 96, 64
2025-08-13 03:59:39,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:39,1, 19597, 81920, 100, 56
2025-08-13 03:59:40,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:40,1, 19597, 81920, 100, 51
2025-08-13 03:59:41,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:41,1, 19597, 81920, 96, 64
2025-08-13 03:59:42,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:42,1, 19597, 81920, 100, 45
2025-08-13 03:59:43,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:43,1, 19597, 81920, 96, 63
2025-08-13 03:59:44,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:44,1, 19597, 81920, 100, 60
2025-08-13 03:59:45,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:45,1, 19597, 81920, 100, 61
2025-08-13 03:59:46,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:46,1, 19597, 81920, 96, 65
2025-08-13 03:59:47,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:47,1, 19597, 81920, 100, 48
2025-08-13 03:59:48,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:48,1, 19597, 81920, 96, 65
2025-08-13 03:59:50,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:50,1, 19597, 81920, 100, 63
2025-08-13 03:59:51,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:51,1, 19597, 81920, 100, 45
2025-08-13 03:59:52,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:52,1, 19597, 81920, 96, 64
2025-08-13 03:59:53,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:53,1, 19597, 81920, 100, 50
2025-08-13 03:59:54,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:54,1, 19597, 81920, 96, 63
2025-08-13 03:59:55,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:55,1, 19597, 81920, 100, 64
2025-08-13 03:59:56,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:56,1, 19597, 81920, 100, 44
2025-08-13 03:59:57,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:57,1, 19597, 81920, 96, 66
2025-08-13 03:59:58,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:58,1, 19597, 81920, 100, 54
2025-08-13 03:59:59,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:59:59,1, 19597, 81920, 100, 64
2025-08-13 04:00:00,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:00,1, 19597, 81920, 100, 67
2025-08-13 04:00:02,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:02,1, 19597, 81920, 100, 45
2025-08-13 04:00:03,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:03,1, 19597, 81920, 96, 64
2025-08-13 04:00:04,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:04,1, 19597, 81920, 100, 59
2025-08-13 04:00:05,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:05,1, 19597, 81920, 100, 61
2025-08-13 04:00:06,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:06,1, 19597, 81920, 96, 65
2025-08-13 04:00:07,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:07,1, 19597, 81920, 100, 47
2025-08-13 04:00:08,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:08,1, 19597, 81920, 95, 64
2025-08-13 04:00:09,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:09,1, 19597, 81920, 100, 63
2025-08-13 04:00:10,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:10,1, 19597, 81920, 100, 45
2025-08-13 04:00:11,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:11,1, 19597, 81920, 96, 64
2025-08-13 04:00:12,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:12,1, 19597, 81920, 100, 50
2025-08-13 04:00:13,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:13,1, 19597, 81920, 98, 64
2025-08-13 04:00:15,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:15,1, 19597, 81920, 100, 64
2025-08-13 04:00:16,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:16,1, 19597, 81920, 100, 43
2025-08-13 04:00:17,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:17,1, 19597, 81920, 96, 64
2025-08-13 04:00:18,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:18,1, 19597, 81920, 100, 47
2025-08-13 04:00:19,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:19,1, 19597, 81920, 100, 63
2025-08-13 04:00:20,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:20,1, 19597, 81920, 100, 48
2025-08-13 04:00:21,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:21,1, 19597, 81920, 100, 55
2025-08-13 04:00:22,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:22,1, 19597, 81920, 96, 63
2025-08-13 04:00:23,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:23,1, 19597, 81920, 100, 44
2025-08-13 04:00:24,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:24,1, 19597, 81920, 100, 62
2025-08-13 04:00:26,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:26,1, 19597, 81920, 96, 65
2025-08-13 04:00:27,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:27,1, 19597, 81920, 100, 52
2025-08-13 04:00:28,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:28,1, 19597, 81920, 96, 63
2025-08-13 04:00:29,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:29,1, 19597, 81920, 100, 44
2025-08-13 04:00:30,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:30,1, 19597, 81920, 100, 58
2025-08-13 04:00:31,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:31,1, 19597, 81920, 96, 65
2025-08-13 04:00:32,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:32,1, 19597, 81920, 100, 48
2025-08-13 04:00:33,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:33,1, 19597, 81920, 100, 62
2025-08-13 04:00:34,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:34,1, 19597, 81920, 96, 64
2025-08-13 04:00:35,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:35,1, 19597, 81920, 100, 56
2025-08-13 04:00:36,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:36,1, 19597, 81920, 96, 63
2025-08-13 04:00:38,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:38,1, 19597, 81920, 100, 45
2025-08-13 04:00:39,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:39,1, 19597, 81920, 100, 22
2025-08-13 04:00:40,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:40,1, 19597, 81920, 4, 0
2025-08-13 04:00:41,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:41,1, 19597, 81920, 100, 66
2025-08-13 04:00:42,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:42,1, 19597, 81920, 100, 44
2025-08-13 04:00:43,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:43,1, 19597, 81920, 96, 65
2025-08-13 04:00:44,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:44,1, 19597, 81920, 100, 58
2025-08-13 04:00:45,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:45,1, 19597, 81920, 100, 49
2025-08-13 04:00:46,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:46,1, 19597, 81920, 96, 65
2025-08-13 04:00:47,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:47,1, 19597, 81920, 100, 46
2025-08-13 04:00:48,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:48,1, 19597, 81920, 96, 65
2025-08-13 04:00:50,0, 3015, 81920, [N/A], [N/A]
2025-08-13 04:00:50,1, 19597, 81920, 100, 63
2025-08-13 04:00:51,0, 3015, 81920, [N/A], [N/A]
